Entity,Code,Year,Per capita energy use (kg oil equivalent per year) (kWh),Share of people in extreme poverty (%) (%),Total population (Gapminder)
Myanmar,MMR,1937,,,15925000
Myanmar,MMR,1938,,,16145000
Myanmar,MMR,1939,,,16368000
Myanmar,MMR,1940,,,16594000
Myanmar,MMR,1941,,,16824000
Myanmar,MMR,1950,,,17157508
Myanmar,MMR,1951,,,17463258
Myanmar,MMR,1952,,,17786203
Myanmar,MMR,1953,,,18127006
Myanmar,MMR,1954,,,18485791
Myanmar,MMR,1955,,,18862149
Myanmar,MMR,1956,,,19255085
Myanmar,MMR,1957,,,19663071
Myanmar,MMR,1958,,,20084160
Myanmar,MMR,1959,,,20516191
Myanmar,MMR,1960,,,20957397
Myanmar,MMR,1961,,,21407053
Myanmar,MMR,1962,,,21866045
Myanmar,MMR,1963,,,22337108
Myanmar,MMR,1964,,,22824142
Myanmar,MMR,1965,,,23330184
Myanmar,MMR,1966,,,23854648
Myanmar,MMR,1967,,,24397064
Myanmar,MMR,1968,,,24960539
Myanmar,MMR,1969,,,25548930
Myanmar,MMR,1970,,,26164131
Myanmar,MMR,1971,3401.912661191114,,26807570
Myanmar,MMR,1972,3378.0318902965196,,27475978
Myanmar,MMR,1973,3248.26050104664,,28160632
Myanmar,MMR,1974,3301.8476743654833,,28849728
Myanmar,MMR,1975,3279.732117662332,,29534378
Myanmar,MMR,1976,3322.1370529558376,,30210895
Myanmar,MMR,1977,3314.493859619492,,30880196
Myanmar,MMR,1978,3280.6193586077857,,31543652
Myanmar,MMR,1979,3268.9220162895017,,32204485
Myanmar,MMR,1980,3283.8416139162314,,32864901
Myanmar,MMR,1981,3255.754303932171,,33524053
Myanmar,MMR,1982,3249.1775744213724,,34179992
Myanmar,MMR,1983,3218.061779638119,,34832636
Myanmar,MMR,1984,3261.489471244641,,35481981
Myanmar,MMR,1985,3434.1646517452878,,36127741
Myanmar,MMR,1986,3434.7982458303495,,36770437
Myanmar,MMR,1987,3239.8530787735167,,37409257
Myanmar,MMR,1988,3148.030087895119,,38041034
Myanmar,MMR,1989,3179.1542239980745,,38661616
Myanmar,MMR,1990,3057.1748544352527,,39268304
Myanmar,MMR,1991,2965.078305360147,,39855885
Myanmar,MMR,1992,3018.8732745301522,,40425088
Myanmar,MMR,1993,2959.3066736811566,,40985963
Myanmar,MMR,1994,3108.7539454455514,,41552659
Myanmar,MMR,1995,3176.3068565110834,,42133199
Myanmar,MMR,1996,3141.998608691608,,42735941
Myanmar,MMR,1997,3166.2135899092905,,43352191
Myanmar,MMR,1998,3209.5398271816916,,43952526
Myanmar,MMR,1999,3179.7419750596328,,44496687
Myanmar,MMR,2000,3240.125893737652,,44957660
Myanmar,MMR,2001,3130.158234343086,,45323903
Myanmar,MMR,2002,3200.723152119359,,45609292
Myanmar,MMR,2003,3436.230280743512,,45843675
Myanmar,MMR,2004,3591.483897216409,,46070248
Myanmar,MMR,2005,3573.2687680577596,,46321162
Myanmar,MMR,2006,3596.8684294387353,,46605278
Myanmar,MMR,2007,3707.2838726414047,,46915826
Myanmar,MMR,2008,3551.6811252408897,,47250315
Myanmar,MMR,2009,3343.1959161610066,,47601374
Myanmar,MMR,2010,3251.1737515366117,,47963012
Myanmar,MMR,2011,3295.324534546698,,48336763
Myanmar,MMR,2012,3571.2907383705387,,48724387
Myanmar,MMR,2013,3755.167296439312,,49119646
Myanmar,MMR,2014,4324.8354315913875,,
Myanmar,MMR,2015,,6.4,
Namibia,NAM,1800,,,229000
Namibia,NAM,1921,,,229000
Namibia,NAM,1946,,,362000
Namibia,NAM,1950,,,485274
Namibia,NAM,1951,,,494611
Namibia,NAM,1952,,,504551
Namibia,NAM,1953,,,515039
Namibia,NAM,1954,,,526036
Namibia,NAM,1955,,,537519
Namibia,NAM,1956,,,549482
Namibia,NAM,1957,,,561936
Namibia,NAM,1958,,,574907
Namibia,NAM,1959,,,588430
Namibia,NAM,1960,,,602545
Namibia,NAM,1961,,,617283
Namibia,NAM,1962,,,632659
Namibia,NAM,1963,,,648669
Namibia,NAM,1964,,,665298
Namibia,NAM,1965,,,682554
Namibia,NAM,1966,,,700317
Namibia,NAM,1967,,,718623
Namibia,NAM,1968,,,737803
Namibia,NAM,1969,,,758305
Namibia,NAM,1970,,,780386
Namibia,NAM,1971,,,804310
Namibia,NAM,1972,,,829810
Namibia,NAM,1973,,,855970
Namibia,NAM,1974,,,881536
Namibia,NAM,1975,,,905652
Namibia,NAM,1976,,,928223
Namibia,NAM,1977,,,949709
Namibia,NAM,1978,,,970537
Namibia,NAM,1979,,,991357
Namibia,NAM,1980,,,1012824
Namibia,NAM,1981,,,1034636
Namibia,NAM,1982,,,1057115
Namibia,NAM,1983,,,1082264
Namibia,NAM,1984,,,1112679
Namibia,NAM,1985,,,1150038
Namibia,NAM,1986,,,1195331
Namibia,NAM,1987,,,1247573
Namibia,NAM,1988,,,1304005
Namibia,NAM,1989,,,1360710
Namibia,NAM,1990,,,1414830
Namibia,NAM,1991,5511.249225647115,,1465201
Namibia,NAM,1992,5679.5362355414245,,1512524
Namibia,NAM,1993,5932.840768136574,,1558055
Namibia,NAM,1994,6207.536151334579,,1603865
Namibia,NAM,1995,6598.09833395656,,1651352
Namibia,NAM,1996,6875.824356324592,,1700975
Namibia,NAM,1997,6818.912429490946,,1751872
Namibia,NAM,1998,6912.336092691452,,1802579
Namibia,NAM,1999,6712.661726699394,,1851034
Namibia,NAM,2000,6244.158736811293,,1895839
Namibia,NAM,2001,7271.898695487573,,1936399
Namibia,NAM,2002,6634.038586303682,,1973408
Namibia,NAM,2003,6829.010996534171,31.5,2008342
Namibia,NAM,2004,7079.302070247874,,2043339
Namibia,NAM,2005,7586.37804621208,,2079951
Namibia,NAM,2006,7512.820666487002,,2118653
Namibia,NAM,2007,7641.580122264614,,2158984
Namibia,NAM,2008,8036.174712479975,,2200422
Namibia,NAM,2009,8063.640451278404,22.6,2242078
Namibia,NAM,2010,8233.35841650676,,2283289
Namibia,NAM,2011,8337.48561238587,,2324004
Namibia,NAM,2012,8455.420873576702,,2364433
Namibia,NAM,2013,8719.522866195846,,2404477
Namibia,NAM,2014,8857.582096438964,,
Namibia,NAM,2015,,13.4,
Nauru,NRU,1800,,,1834
Nauru,NRU,1820,,,1834
Nauru,NRU,1950,,,2953
Nauru,NRU,1951,,,3059
Nauru,NRU,1952,,,3191
Nauru,NRU,1953,,,3335
Nauru,NRU,1954,,,3479
Nauru,NRU,1955,,,3621
Nauru,NRU,1956,,,3760
Nauru,NRU,1957,,,3901
Nauru,NRU,1958,,,4052
Nauru,NRU,1959,,,4227
Nauru,NRU,1960,,,4433
Nauru,NRU,1961,,,4675
Nauru,NRU,1962,,,4947
Nauru,NRU,1963,,,5231
Nauru,NRU,1964,,,5500
Nauru,NRU,1965,,,5738
Nauru,NRU,1966,,,5936
Nauru,NRU,1967,,,6102
Nauru,NRU,1968,,,6241
Nauru,NRU,1969,,,6368
Nauru,NRU,1970,,,6493
Nauru,NRU,1971,,,6619
Nauru,NRU,1972,,,6743
Nauru,NRU,1973,,,6862
Nauru,NRU,1974,,,6972
Nauru,NRU,1975,,,7070
Nauru,NRU,1976,,,7156
Nauru,NRU,1977,,,7235
Nauru,NRU,1978,,,7311
Nauru,NRU,1979,,,7393
Nauru,NRU,1980,,,7488
Nauru,NRU,1981,,,7597
Nauru,NRU,1982,,,7719
Nauru,NRU,1983,,,7855
Nauru,NRU,1984,,,8007
Nauru,NRU,1985,,,8174
Nauru,NRU,1986,,,8356
Nauru,NRU,1987,,,8550
Nauru,NRU,1988,,,8752
Nauru,NRU,1989,,,8956
Nauru,NRU,1990,,,9157
Nauru,NRU,1991,,,9354
Nauru,NRU,1992,,,9544
Nauru,NRU,1993,,,9719
Nauru,NRU,1994,,,9863
Nauru,NRU,1995,,,9970
Nauru,NRU,1996,,,10033
Nauru,NRU,1997,,,10058
Nauru,NRU,1998,,,10056
Nauru,NRU,1999,,,10046
Nauru,NRU,2000,,,10041
Nauru,NRU,2001,,,10046
Nauru,NRU,2002,,,10057
Nauru,NRU,2003,,,10075
Nauru,NRU,2004,,,10094
Nauru,NRU,2005,,,10114
Nauru,NRU,2006,,,10133
Nauru,NRU,2007,,,10154
Nauru,NRU,2008,,,10180
Nauru,NRU,2009,,,10212
Nauru,NRU,2010,,,10255
Nauru,NRU,2011,,,10308
Nauru,NRU,2012,,,10370
Nauru,NRU,2013,,,10437
Nepal,NPL,1800,,,3881000
Nepal,NPL,1820,,,3881000
Nepal,NPL,1850,,,4352000
Nepal,NPL,1870,,,4698000
Nepal,NPL,1890,,,5192000
Nepal,NPL,1900,,,5283000
Nepal,NPL,1913,,,5639000
Nepal,NPL,1950,,,8230991
Nepal,NPL,1951,,,8372203
Nepal,NPL,1952,,,8512546
Nepal,NPL,1953,,,8653473
Nepal,NPL,1954,,,8796252
Nepal,NPL,1955,,,8941972
Nepal,NPL,1956,,,9091534
Nepal,NPL,1957,,,9245658
Nepal,NPL,1958,,,9404902
Nepal,NPL,1959,,,9569700
Nepal,NPL,1960,,,9740462
Nepal,NPL,1961,,,9917687
Nepal,NPL,1962,,,10102057
Nepal,NPL,1963,,,10294480
Nepal,NPL,1964,,,10495972
Nepal,NPL,1965,,,10707313
Nepal,NPL,1966,,,10928950
Nepal,NPL,1967,,,11160972
Nepal,NPL,1968,,,11403306
Nepal,NPL,1969,,,11655685
Nepal,NPL,1970,,,11917872
Nepal,NPL,1971,3474.367807361265,,12189968
Nepal,NPL,1972,3497.0513981078648,,12472000
Nepal,NPL,1973,3528.4655106946357,,12763547
Nepal,NPL,1974,3523.6524021801824,,13064044
Nepal,NPL,1975,3513.1747839193904,,13373069
Nepal,NPL,1976,3499.3414890563286,,13690544
Nepal,NPL,1977,3509.872812944754,,14016547
Nepal,NPL,1978,3508.5363935,,14351017
Nepal,NPL,1979,3545.051210326359,,14693930
Nepal,NPL,1980,3560.0982307065105,,15045329
Nepal,NPL,1981,3539.0747858385525,,15405456
Nepal,NPL,1982,3553.279760106146,,15774532
Nepal,NPL,1983,3585.634066213364,,16152598
Nepal,NPL,1984,3592.2110047676565,,16539682
Nepal,NPL,1985,3543.498000712269,,16936006
Nepal,NPL,1986,3581.6809982681903,,17341408
Nepal,NPL,1987,3569.3729706804324,,17756510
Nepal,NPL,1988,3572.6328659921846,,18183258
Nepal,NPL,1989,3536.979506507066,,18624187
Nepal,NPL,1990,3590.9416991663593,,19081064
Nepal,NPL,1991,3611.7711205175087,,19554170
Nepal,NPL,1992,3600.841025172127,,20042806
Nepal,NPL,1993,3596.3580944507366,,20546441
Nepal,NPL,1994,3626.5020038692473,,21064150
Nepal,NPL,1995,3648.14420324481,61.9,21594872
Nepal,NPL,1996,3649.3918787598923,,22137784
Nepal,NPL,1997,3685.5389120663526,,22691788
Nepal,NPL,1998,3704.106079700989,,23255046
Nepal,NPL,1999,3832.5156369644596,,23825372
Nepal,NPL,2000,3971.7399829349447,,24400606
Nepal,NPL,2001,4031.010510112724,,24980184
Nepal,NPL,2002,4008.589693573423,,25562573
Nepal,NPL,2003,4058.5015656723263,46.1,26143530
Nepal,NPL,2004,4058.621541306565,,26717875
Nepal,NPL,2005,4141.948200501818,,27281945
Nepal,NPL,2006,4093.7086498864455,,27833665
Nepal,NPL,2007,4129.439822021472,,28373838
Nepal,NPL,2008,4231.767329626584,,28905358
Nepal,NPL,2009,4313.743529202969,,29432743
Nepal,NPL,2010,4394.35749150811,15,29959364
Nepal,NPL,2011,4497.7654183951245,,30485798
Nepal,NPL,2012,4249.163467893671,,31011137
Nepal,NPL,2013,4667.949359503254,,31535507
Nepal,NPL,2014,4799.985737860999,,
Netherlands,NLD,1700,,,1900000
Netherlands,NLD,1800,,,2254522
Netherlands,NLD,1820,,,2333000
Netherlands,NLD,1821,,,2365000
Netherlands,NLD,1822,,,2400000
Netherlands,NLD,1823,,,2435000
Netherlands,NLD,1824,,,2474000
Netherlands,NLD,1825,,,2514000
Netherlands,NLD,1826,,,2543000
Netherlands,NLD,1827,,,2561000
Netherlands,NLD,1828,,,2585000
Netherlands,NLD,1829,,,2610000
Netherlands,NLD,1830,,,2633000
Netherlands,NLD,1831,,,2653000
Netherlands,NLD,1832,,,2665000
Netherlands,NLD,1833,,,2683000
Netherlands,NLD,1834,,,2707000
Netherlands,NLD,1835,,,2732000
Netherlands,NLD,1836,,,2762000
Netherlands,NLD,1837,,,2791000
Netherlands,NLD,1838,,,2821000
Netherlands,NLD,1839,,,2853000
Netherlands,NLD,1840,,,2886000
Netherlands,NLD,1841,,,2921000
Netherlands,NLD,1842,,,2952000
Netherlands,NLD,1843,,,2981000
Netherlands,NLD,1844,,,3014000
Netherlands,NLD,1845,,,3047000
Netherlands,NLD,1846,,,3069000
Netherlands,NLD,1847,,,3071000
Netherlands,NLD,1848,,,3069000
Netherlands,NLD,1849,,,3076000
Netherlands,NLD,1850,,,3098000
Netherlands,NLD,1851,,,3133000
Netherlands,NLD,1852,,,3167000
Netherlands,NLD,1853,,,3194000
Netherlands,NLD,1854,,,3218000
Netherlands,NLD,1855,,,3235000
Netherlands,NLD,1856,,,3253000
Netherlands,NLD,1857,,,3277000
Netherlands,NLD,1858,,,3294000
Netherlands,NLD,1859,,,3304000
Netherlands,NLD,1860,,,3318000
Netherlands,NLD,1861,,,3340000
Netherlands,NLD,1862,,,3366000
Netherlands,NLD,1863,,,3397000
Netherlands,NLD,1864,,,3431000
Netherlands,NLD,1865,,,3460000
Netherlands,NLD,1866,,,3484000
Netherlands,NLD,1867,,,3510000
Netherlands,NLD,1868,,,3543000
Netherlands,NLD,1869,,,3575000
Netherlands,NLD,1870,,,3610000
Netherlands,NLD,1871,,,3636000
Netherlands,NLD,1872,,,3662000
Netherlands,NLD,1873,,,3670000
Netherlands,NLD,1874,,,3745000
Netherlands,NLD,1875,,,3788000
Netherlands,NLD,1876,,,3832000
Netherlands,NLD,1877,,,3883000
Netherlands,NLD,1878,,,3834000
Netherlands,NLD,1879,,,3986000
Netherlands,NLD,1880,,,4043000
Netherlands,NLD,1881,,,4079000
Netherlands,NLD,1882,,,4130000
Netherlands,NLD,1883,,,4180000
Netherlands,NLD,1884,,,4226000
Netherlands,NLD,1885,,,4276000
Netherlands,NLD,1886,,,4326000
Netherlands,NLD,1887,,,4378000
Netherlands,NLD,1888,,,4432000
Netherlands,NLD,1889,,,4485000
Netherlands,NLD,1890,,,4535000
Netherlands,NLD,1891,,,4585000
Netherlands,NLD,1892,,,4632000
Netherlands,NLD,1893,,,4684000
Netherlands,NLD,1894,,,4743000
Netherlands,NLD,1895,,,4803000
Netherlands,NLD,1896,,,4866000
Netherlands,NLD,1897,,,4935000
Netherlands,NLD,1898,,,5003000
Netherlands,NLD,1899,,,5070000
Netherlands,NLD,1900,,,5142000
Netherlands,NLD,1901,,,5221000
Netherlands,NLD,1902,,,5305000
Netherlands,NLD,1903,,,5389000
Netherlands,NLD,1904,,,5470000
Netherlands,NLD,1905,,,5551000
Netherlands,NLD,1906,,,5632000
Netherlands,NLD,1907,,,5710000
Netherlands,NLD,1908,,,5786000
Netherlands,NLD,1909,,,5862000
Netherlands,NLD,1910,,,5922000
Netherlands,NLD,1911,,,5984000
Netherlands,NLD,1912,,,6068000
Netherlands,NLD,1913,,,6164000
Netherlands,NLD,1914,,,6277000
Netherlands,NLD,1915,,,6395000
Netherlands,NLD,1916,,,6516000
Netherlands,NLD,1917,,,6654000
Netherlands,NLD,1918,,,6752000
Netherlands,NLD,1919,,,6805000
Netherlands,NLD,1920,,,6848000
Netherlands,NLD,1921,,,6921000
Netherlands,NLD,1922,,,7032000
Netherlands,NLD,1923,,,7150000
Netherlands,NLD,1924,,,7264000
Netherlands,NLD,1925,,,7366000
Netherlands,NLD,1926,,,7471000
Netherlands,NLD,1927,,,7576000
Netherlands,NLD,1928,,,7679000
Netherlands,NLD,1929,,,7782000
Netherlands,NLD,1930,,,7884000
Netherlands,NLD,1931,,,7999000
Netherlands,NLD,1932,,,8123000
Netherlands,NLD,1933,,,8237000
Netherlands,NLD,1934,,,8341000
Netherlands,NLD,1935,,,8434000
Netherlands,NLD,1936,,,8516000
Netherlands,NLD,1937,,,8599000
Netherlands,NLD,1938,,,8685000
Netherlands,NLD,1939,,,8782000
Netherlands,NLD,1940,,,8879000
Netherlands,NLD,1941,,,8966000
Netherlands,NLD,1942,,,9042000
Netherlands,NLD,1943,,,9103000
Netherlands,NLD,1944,,,9175000
Netherlands,NLD,1945,,,9262000
Netherlands,NLD,1946,,,9424000
Netherlands,NLD,1947,,,9630000
Netherlands,NLD,1948,,,9800000
Netherlands,NLD,1949,,,9956000
Netherlands,NLD,1950,,,10027047
Netherlands,NLD,1951,,,10148830
Netherlands,NLD,1952,,,10275906
Netherlands,NLD,1953,,,10407381
Netherlands,NLD,1954,,,10542570
Netherlands,NLD,1955,,,10680990
Netherlands,NLD,1956,,,10822380
Netherlands,NLD,1957,,,10966682
Netherlands,NLD,1958,,,11114008
Netherlands,NLD,1959,,,11264566
Netherlands,NLD,1960,21235.615367987404,,11418460
Netherlands,NLD,1961,21854.516843444537,,11575478
Netherlands,NLD,1962,24202.165149361463,,11734901
Netherlands,NLD,1963,26381.816355653977,,11895425
Netherlands,NLD,1964,27319.841589759104,,12055386
Netherlands,NLD,1965,28995.379823651325,,12213435
Netherlands,NLD,1966,30302.743697120375,,12368832
Netherlands,NLD,1967,32131.39287347455,,12521308
Netherlands,NLD,1968,35387.87632030588,,12670558
Netherlands,NLD,1969,39109.21535544693,,12816446
Netherlands,NLD,1970,43793.548460922706,,12958757
Netherlands,NLD,1971,44836.28729007248,,13097251
Netherlands,NLD,1972,50951.51607450243,,13231426
Netherlands,NLD,1973,53652.34567413446,,13360546
Netherlands,NLD,1974,52351.44850416268,,13483746
Netherlands,NLD,1975,50226.78994185348,,13600423
Netherlands,NLD,1976,55160.8776555486,,13710713
Netherlands,NLD,1977,53035.976384553185,,13814863
Netherlands,NLD,1978,54226.09937955912,,13912617
Netherlands,NLD,1979,56622.23195806893,,14003707
Netherlands,NLD,1980,52902.83229656951,,14088274
Netherlands,NLD,1981,49653.286210884275,,14166213
Netherlands,NLD,1982,44020.89833078203,,14238594
Netherlands,NLD,1983,45775.178504733376,,14308217
Netherlands,NLD,1984,48237.76876669371,,14378740
Netherlands,NLD,1985,48664.91874138128,,14452941
Netherlands,NLD,1986,50210.380318711956,,14531566
Netherlands,NLD,1987,51028.61011465564,,14614382
Netherlands,NLD,1988,50254.39915897551,,14701901
Netherlands,NLD,1989,50286.470636525686,,14794378
Netherlands,NLD,1990,51108.52450354514,,14891719
Netherlands,NLD,1991,53541.41683053747,,14994691
Netherlands,NLD,1992,52364.54113317783,,15102709
Netherlands,NLD,1993,52458.07042904395,,15212612
Netherlands,NLD,1994,52472.17541587583,,15320112
Netherlands,NLD,1995,55596.19848844096,,15422165
Netherlands,NLD,1996,58324.32009714054,,15517122
Netherlands,NLD,1997,56239.67882503294,,15605817
Netherlands,NLD,1998,56317.62299527562,,15690705
Netherlands,NLD,1999,55012.571207547,,15775532
Netherlands,NLD,2000,55115.33671034651,,15862825
Netherlands,NLD,2001,56282.98411522245,,15953446
Netherlands,NLD,2002,56676.032712757646,,16045935
Netherlands,NLD,2003,58387.04186769532,,16137709
Netherlands,NLD,2004,59148.85070052846,0.2,16225091
Netherlands,NLD,2005,58027.51202031784,0,16305457
Netherlands,NLD,2006,57279.0574064115,0,16377959
Netherlands,NLD,2007,57090.486770722644,0,16443483
Netherlands,NLD,2008,56382.39921175238,0,16503263
Netherlands,NLD,2009,54918.09323229442,0.2,16559268
Netherlands,NLD,2010,58444.4822560332,0,16612988
Netherlands,NLD,2011,53924.84314392903,0,16664746
Netherlands,NLD,2012,54035.948449181786,0,16714228
Netherlands,NLD,2013,53500.12800551659,0,16761552
Netherlands,NLD,2014,50305.84076568483,0,
Netherlands,NLD,2015,49230.30006157642,0,
New Caledonia,NCL,1800,,,29432
New Caledonia,NCL,1820,,,29432
New Caledonia,NCL,1950,,,64824
New Caledonia,NCL,1951,,,64289
New Caledonia,NCL,1952,,,64453
New Caledonia,NCL,1953,,,65162
New Caledonia,NCL,1954,,,66293
New Caledonia,NCL,1955,,,67745
New Caledonia,NCL,1956,,,69442
New Caledonia,NCL,1957,,,71337
New Caledonia,NCL,1958,,,73400
New Caledonia,NCL,1959,,,75624
New Caledonia,NCL,1960,,,78005
New Caledonia,NCL,1961,,,80531
New Caledonia,NCL,1962,,,83171
New Caledonia,NCL,1963,,,85867
New Caledonia,NCL,1964,,,88549
New Caledonia,NCL,1965,,,91182
New Caledonia,NCL,1966,,,93684
New Caledonia,NCL,1967,,,96089
New Caledonia,NCL,1968,,,98617
New Caledonia,NCL,1969,,,101567
New Caledonia,NCL,1970,,,105134
New Caledonia,NCL,1971,,,109421
New Caledonia,NCL,1972,,,114294
New Caledonia,NCL,1973,,,119408
New Caledonia,NCL,1974,,,124283
New Caledonia,NCL,1975,,,128571
New Caledonia,NCL,1976,,,132158
New Caledonia,NCL,1977,,,135149
New Caledonia,NCL,1978,,,137700
New Caledonia,NCL,1979,,,140061
New Caledonia,NCL,1980,,,142424
New Caledonia,NCL,1981,,,144832
New Caledonia,NCL,1982,,,147247
New Caledonia,NCL,1983,,,149695
New Caledonia,NCL,1984,,,152190
New Caledonia,NCL,1985,,,154749
New Caledonia,NCL,1986,,,157383
New Caledonia,NCL,1987,,,160123
New Caledonia,NCL,1988,,,163039
New Caledonia,NCL,1989,,,166211
New Caledonia,NCL,1990,,,169689
New Caledonia,NCL,1991,,,173502
New Caledonia,NCL,1992,,,177618
New Caledonia,NCL,1993,,,181946
New Caledonia,NCL,1994,,,186358
New Caledonia,NCL,1995,,,190756
New Caledonia,NCL,1996,,,195116
New Caledonia,NCL,1997,,,199443
New Caledonia,NCL,1998,,,203708
New Caledonia,NCL,1999,,,207888
New Caledonia,NCL,2000,,,211965
New Caledonia,NCL,2001,,,215914
New Caledonia,NCL,2002,,,219741
New Caledonia,NCL,2003,,,223496
New Caledonia,NCL,2004,,,227258
New Caledonia,NCL,2005,,,231080
New Caledonia,NCL,2006,,,234976
New Caledonia,NCL,2007,,,238926
New Caledonia,NCL,2008,,,242911
New Caledonia,NCL,2009,,,246900
New Caledonia,NCL,2010,,,250870
New Caledonia,NCL,2011,,,254816
New Caledonia,NCL,2012,,,258735
New Caledonia,NCL,2013,,,262605
New Zealand,NZL,1700,,,100000
New Zealand,NZL,1800,,,100000
New Zealand,NZL,1820,,,100000
New Zealand,NZL,1830,,,100000
New Zealand,NZL,1840,,,70000
New Zealand,NZL,1850,,,90000
New Zealand,NZL,1860,,,132000
New Zealand,NZL,1870,,,291000
New Zealand,NZL,1871,,,306000
New Zealand,NZL,1872,,,320000
New Zealand,NZL,1873,,,335000
New Zealand,NZL,1874,,,367000
New Zealand,NZL,1875,,,406000
New Zealand,NZL,1876,,,434000
New Zealand,NZL,1877,,,450000
New Zealand,NZL,1878,,,467000
New Zealand,NZL,1879,,,494000
New Zealand,NZL,1880,,,520000
New Zealand,NZL,1881,,,539000
New Zealand,NZL,1882,,,555000
New Zealand,NZL,1883,,,574000
New Zealand,NZL,1884,,,598000
New Zealand,NZL,1885,,,614000
New Zealand,NZL,1886,,,626000
New Zealand,NZL,1887,,,640000
New Zealand,NZL,1888,,,649000
New Zealand,NZL,1889,,,656000
New Zealand,NZL,1890,,,665000
New Zealand,NZL,1891,,,674000
New Zealand,NZL,1892,,,686000
New Zealand,NZL,1893,,,705000
New Zealand,NZL,1894,,,722000
New Zealand,NZL,1895,,,735000
New Zealand,NZL,1896,,,748000
New Zealand,NZL,1897,,,764000
New Zealand,NZL,1898,,,779000
New Zealand,NZL,1899,,,794000
New Zealand,NZL,1900,,,807000
New Zealand,NZL,1901,,,824000
New Zealand,NZL,1902,,,844000
New Zealand,NZL,1903,,,867000
New Zealand,NZL,1904,,,893000
New Zealand,NZL,1905,,,919000
New Zealand,NZL,1906,,,946000
New Zealand,NZL,1907,,,969000
New Zealand,NZL,1908,,,996000
New Zealand,NZL,1909,,,1024000
New Zealand,NZL,1910,,,1045000
New Zealand,NZL,1911,,,1067000
New Zealand,NZL,1912,,,1092000
New Zealand,NZL,1913,,,1122000
New Zealand,NZL,1914,,,1143000
New Zealand,NZL,1915,,,1152000
New Zealand,NZL,1916,,,1155000
New Zealand,NZL,1917,,,1152000
New Zealand,NZL,1918,,,1156000
New Zealand,NZL,1919,,,1195000
New Zealand,NZL,1920,,,1241000
New Zealand,NZL,1921,,,1275000
New Zealand,NZL,1922,,,1304000
New Zealand,NZL,1923,,,1326000
New Zealand,NZL,1924,,,1350000
New Zealand,NZL,1925,,,1382000
New Zealand,NZL,1926,,,1412000
New Zealand,NZL,1927,,,1437000
New Zealand,NZL,1928,,,1454000
New Zealand,NZL,1929,,,1471000
New Zealand,NZL,1930,,,1493000
New Zealand,NZL,1931,,,1514000
New Zealand,NZL,1932,,,1527000
New Zealand,NZL,1933,,,1540000
New Zealand,NZL,1934,,,1552000
New Zealand,NZL,1935,,,1562000
New Zealand,NZL,1936,,,1573000
New Zealand,NZL,1937,,,1587000
New Zealand,NZL,1938,,,1604000
